from_hospital,to_center,total_time_byplane
489,GFMTP,1.664110989568011
489,GGOTP,2.051666666666666
489,GHBTP,1.6327049740670465
489,GHGTP,1.610063980178579
489,GHOTP,1.6365089225918559
489,GHSTP,1.9031498447252928
489,GJETP,2.221010550854602
489,GKITP,1.700978877683604
489,GKLTP,1.7342447837882111
489,GLPTP,1.6996679150651923
489,GMBTP,1.47257763771445
489,GMHTP,2.0576422017722003
489,GMLTP,2.2193088684388673
489,GMNTP,1.644583338854035
489,GMZTP,1.852444322901344
489,GNBTP,1.7225463951130973
489,GRBTP,2.6559755351055303
489,GROTP,2.0641721628720524
489,GTUTP,1.9637257369148302
489,GWZTP,2.727546395113097
489,HBSTP,2.500251125680869
489,NGRTP,1.734523173546077
489,NLBTP,2.0147066310089174
489,NRDTP,1.6797066310089175
489,SLOTP,2.384779670705372
357,AGATP,2.9163007674968675
357,AIBTP,2.3536988033360515
357,AWGTP,3.187244488762465
357,BANTP,2.1496205559106016
357,BBRTP,2.322383631035967
357,BGETP,2.6811979091991933
357,BLATP,2.0523836310359664
357,BLGTP,2.323934654390915
357,BLMTP,2.2407169643693
357,CZATP,3.0835348528628237
357,CZMTP,3.0418681861961567
357,CZPTP,3.0835348528628237
357,GAKTP,1.9655336076308005
357,GBCTP,2.87869319725856
357,GBOTP,2.21
357,GESTP,2.107056494112301
357,GFMTP,2.215565517706686
357,GGOTP,2.845911450454877
357,GHBTP,2.165996240248026
357,GHGTP,2.336829035514085
357,GHOTP,2.3853254323990454
357,GHSTP,2.3514751554799034
357,GJETP,2.990196291157665
357,GKITP,2.418891416618907
357,GKLTP,2.11
357,GLPTP,2.4876078433008293
357,GMBTP,2.266308602226202
357,GMHTP,2.7105050518832354
357,GMLTP,2.8721717185499025
357,GMNTP,2.234771072427732
357,GMZTP,2.403898851040019
357,GNBTP,2.4001781092532717
357,GRBTP,3.3088383852165655
357,GROTP,2.831763050846247
357,GTUTP,2.525119290510988
357,GWZTP,3.405178109253272
357,HBSTP,3.2343952615007514
357,NGRTP,2.3001444450471187
357,NLBTP,2.4464865497304973
357,NRDTP,2.1114865497304973
357,SLOTP,3.0437613004583737
355,AGATP,2.8329674341635345
355,AIBTP,2.2703654700027185
355,AWGTP,3.103911155429132
355,BANTP,2.0662872225772686
355,BBRTP,2.239050297702634
355,BGETP,2.5978645758658603
355,BLATP,1.9690502977026336
355,BLGTP,2.240601321057582
355,BLMTP,2.157383631035967
355,CZATP,3.0002015195294907
355,CZMTP,2.9585348528628237
355,CZPTP,3.0002015195294907
355,GAKTP,1.8822002742974675
355,GBCTP,2.795359863925227
355,GBOTP,2.126666666666667
355,GESTP,2.023723160778968
355,GFMTP,2.132232184373353
355,GGOTP,2.762578117121544
355,GHBTP,2.082662906914693
355,GHGTP,2.253495702180752
355,GHOTP,2.3019920990657123
355,GHSTP,2.2681418221465703
355,GJETP,2.906862957824332
355,GKITP,2.335558083285574
355,GKLTP,2.026666666666667
355,GLPTP,2.4042745099674963
355,GMBTP,2.1829752688928687
355,GMHTP,2.6271717185499024
355,GMLTP,2.7888383852165695
355,GMNTP,2.151437739094399
355,GMZTP,2.320565517706686
355,GNBTP,2.3168447759199386
355,GRBTP,3.2255050518832324
355,GROTP,2.7484297175129138
355,GTUTP,2.441785957177655
355,GWZTP,3.321844775919939
355,HBSTP,3.1510619281674184
355,NGRTP,2.2168111117137856
355,NLBTP,2.3631532163971642
355,NRDTP,2.0281532163971643
355,SLOTP,2.9604279671250406
995,AGATP,2.500617308340307
995,AIBTP,2.1390659679855046
995,AWGTP,2.6896660388115468
995,BANTP,2.417280403970234
995,BBRTP,2.5986938847118326
995,BGETP,2.957672043506477
995,BLATP,2.328693884711833
995,BLGTP,2.60487059252366
995,BLMTP,2.5170272180451656
995,CZATP,2.6909870670026983
995,CZMTP,2.6493204003360313
995,CZPTP,2.6909870670026983
995,GAKTP,2.2457550786301335
995,GBCTP,2.2952136309815603
995,GBOTP,2.490941176634163
995,GESTP,2.345125725919176
995,GFMTP,2.251105973382879
995,GGOTP,2.714667915065192
995,GHBTP,2.1947123722492323
995,GHGTP,2.0756631051500665
995,GHOTP,2.1674599086643616
995,GHSTP,2.501446295390946
995,GJETP,2.615130952436183
995,GKITP,2.1475985156154316
995,GKLTP,2.390941176634163
995,GLPTP,1.87
995,GMBTP,1.7805831532202459
995,GMHTP,2.426010934805662
995,GMLTP,2.587677601472329
995,GMNTP,2.287242292835116
995,GMZTP,2.4394393067162117
995,GNBTP,2.1199125057714245
995,GRBTP,3.024344268138992
995,GROTP,2.4030896874293743
995,GTUTP,2.466423395128722
995,GWZTP,3.124912505771425
995,HBSTP,2.7106393486473292
995,NGRTP,2.3502610341520125
995,NLBTP,2.673540597909937
995,NRDTP,2.338540597909937
995,SLOTP,2.694498994463051
1090,AGATP,2.3499159110722947
1090,AIBTP,1.9149586857416636
1090,AWGTP,2.572866008442535
1090,BANTP,2.151041013175061
1090,BBRTP,2.3283853743317113
1090,BGETP,2.687516101822574
1090,BLATP,2.0583853743317118
1090,BLGTP,2.329990025961008
1090,BLMTP,2.2467187076650443
1090,CZATP,2.5356073903704894
1090,CZMTP,2.4939407237038225
1090,CZPTP,2.5356073903704894
1090,GAKTP,1.9723939318294588
1090,GBCTP,2.258170220911485
1090,GBOTP,2.216862957824336
1090,GESTP,2.0801498957383187
1090,GFMTP,1.96600381190436
1090,GGOTP,2.459343884187939
1090,GHBTP,1.912044577745368
1090,GHGTP,1.9337412931516194
1090,GHOTP,1.980356515975267
1090,GHSTP,2.216624154305817
1090,GJETP,2.329999999999997
1090,GKITP,2.019790373123665
1090,GKLTP,2.1168629578243356
1090,GLPTP,1.8384642857695201
1090,GMBTP,1.6800818383279656
1090,GMHTP,2.2119300534305015
1090,GMLTP,2.373596720097168
1090,GMNTP,2.0505972732692603
1090,GMZTP,2.154337145237693
1090,GNBTP,1.8815599720101557
1090,GRBTP,2.8102633867638316
1090,GROTP,2.3211037921581843
1090,GTUTP,2.197296110531119
1090,GWZTP,2.8865599720101556
1090,HBSTP,2.609818186369406
1090,NGRTP,2.1342545045364023
1090,NLBTP,2.420200737421879
1090,NRDTP,2.0852007374218786
1090,SLOTP,2.520713774710754
1006,AGATP,2.2372839750069744
1006,AIBTP,1.8757326346521719
1006,AWGTP,2.426332705478214
1006,BANTP,2.153947070636901
1006,BBRTP,2.3353605513785
1006,BGETP,2.6943387101731444
1006,BLATP,2.0653605513785
1006,BLGTP,2.341537259190327
1006,BLMTP,2.253693884711833
1006,CZATP,2.4276537336693655
1006,CZMTP,2.3859870670026986
1006,CZPTP,2.4276537336693655
1006,GAKTP,1.9824217452968007
1006,GBCTP,2.0318802976482275
1006,GBOTP,2.2276078433008304
1006,GESTP,2.081792392585843
1006,GFMTP,1.987772640049546
1006,GGOTP,2.4513345817318593
1006,GHBTP,1.9313790389158993
1006,GHGTP,1.8123297718167333
1006,GHOTP,1.9041265753310288
1006,GHSTP,2.2381129620576132
1006,GJETP,2.3517976191028502
1006,GKITP,1.8842651822820984
1006,GKLTP,2.1276078433008303
1006,GLPTP,1.606666666666667
1006,GMBTP,1.5172498198869129
1006,GMHTP,2.1626776014723292
1006,GMLTP,2.3243442681389963
1006,GMNTP,2.023908959501783
1006,GMZTP,2.176105973382879
1006,GNBTP,1.8565791724380918
1006,GRBTP,2.7610109348056593
1006,GROTP,2.139756354096041
1006,GTUTP,2.2030900617953892
1006,GWZTP,2.8615791724380917
1006,HBSTP,2.4473060153139965
1006,NGRTP,2.0869277008186797
1006,NLBTP,2.4102072645766044
1006,NRDTP,2.075207264576604
1006,SLOTP,2.431165661129718
349,AGATP,2.4605945967223772
349,AIBTP,1.904837501808808
349,AWGTP,2.724262632296633
349,BANTP,1.5971924772598747
349,BBRTP,1.7806818068829033
349,BGETP,2.1386260582136005
349,BLATP,1.5106818068829033
349,BLGTP,1.8031381079478124
349,BLMTP,1.6990151402162363
349,CZATP,2.6302788102026486
349,CZMTP,2.5886121435359817
349,CZPTP,2.6302788102026486
349,GAKTP,1.448569021628854
349,GBCTP,2.374095963995563
349,GBOTP,1.7620564941123011
349,GESTP,1.525
349,GFMTP,1.764961131795388
349,GGOTP,2.348871011722262
349,GHBTP,1.7179402862364301
349,GHGTP,1.7925566374533526
349,GHOTP,1.8574902097223178
349,GHSTP,1.8965883588315018
349,GJETP,2.508483229071648
349,GKITP,1.868746247820298
349,GKLTP,1.662056494112301
349,GLPTP,1.9967923925858417
349,GMBTP,1.7611902319312671
349,GMHTP,2.257820703953662
349,GMLTP,2.4194873706203293
349,GMNTP,1.679217125077557
349,GMZTP,1.953294465128721
349,GNBTP,1.9422957009364046
349,GRBTP,2.8561540372869922
349,GROTP,2.3005122783909804
349,GTUTP,2.077071636276944
349,GWZTP,2.9472957009364045
349,HBSTP,2.7698538288678076
349,NGRTP,1.7234310229665435
349,NLBTP,1.873896126460245
349,NRDTP,1.538896126460245
349,SLOTP,2.592029170857957
233,AGATP,2.519372098529507
233,AIBTP,2.138730592362676
233,AWGTP,2.706661331568079
233,BANTP,2.286313825421816
233,BBRTP,2.4734334528924373
233,BGETP,2.8304948653720405
233,BLATP,2.203433452892437
233,BLGTP,2.4886871297668076
233,BLMTP,2.3917667862257703
233,CZATP,2.709627073184973
233,CZMTP,2.667960406518306
233,CZPTP,2.709627073184973
233,GAKTP,2.128664197946655
233,GBCTP,2.204721512840307
233,GBOTP,2.377975268892868
233,GESTP,2.217856898597934
233,GFMTP,2.179273676329742
233,GGOTP,2.595910971047783
233,GHBTP,2.135957768795636
233,GHGTP,1.8867678804434949
233,GHOTP,1.9947539551578786
233,GHSTP,2.429698029957469
233,GJETP,2.565081838327962
233,GKITP,1.9598902572607901
233,GKLTP,2.2779752688928685
233,GLPTP,1.8889164865535788
233,GMBTP,1.591666666666667
233,GMHTP,2.429092064856032
233,GMLTP,2.590758731522699
233,GMNTP,2.135491592429201
233,GMZTP,2.3676070096630744
233,GNBTP,2.10898743307059
233,GRBTP,3.027425398189362
233,GROTP,2.234016288510783
233,GTUTP,2.431731405528792
233,GWZTP,3.1139874330705903
233,HBSTP,2.723012836542732
233,NGRTP,2.180230499866957
233,NLBTP,2.5279755991492467
233,NRDTP,2.192975599149247
233,SLOTP,2.7109281819428936
1026,AGATP,3.4922839750069774
1026,AIBTP,3.130732634652175
1026,AWGTP,3.6813327054782166
1026,BANTP,3.408947070636904
1026,BBRTP,3.590360551378503
1026,BGETP,3.949338710173147
1026,BLATP,3.320360551378503
1026,BLGTP,3.5965372591903297
1026,BLMTP,3.508693884711836
1026,CZATP,3.682653733669368
1026,CZMTP,3.640987067002701
1026,CZPTP,3.682653733669368
1026,GAKTP,3.2374217452968033
1026,GBCTP,3.28688029764823
1026,GBOTP,3.482607843300833
1026,GESTP,3.3367923925858456
1026,GFMTP,3.242772640049549
1026,GGOTP,3.7063345817318623
1026,GHBTP,3.186379038915902
1026,GHGTP,3.0673297718167363
1026,GHOTP,3.1591265753310314
1026,GHSTP,3.493112962057616
1026,GJETP,3.606797619102853
1026,GKITP,3.1392651822821014
1026,GKLTP,3.3826078433008333
1026,GLPTP,2.86166666666667
1026,GMBTP,2.7722498198869157
1026,GMHTP,3.417677601472332
1026,GMLTP,3.579344268138999
1026,GMNTP,3.278908959501786
1026,GMZTP,3.431105973382882
1026,GNBTP,3.1115791724380943
1026,GRBTP,4.016010934805662
1026,GROTP,3.394756354096044
1026,GTUTP,3.458090061795392
1026,GWZTP,4.116579172438095
1026,HBSTP,3.702306015313999
1026,NGRTP,3.3419277008186827
1026,NLBTP,3.665207264576607
1026,NRDTP,3.3302072645766074
1026,SLOTP,3.686165661129721
849,AGATP,2.7056923808825646
849,AIBTP,2.2201195437012062
849,AWGTP,2.977980259887112
849,BANTP,2.7246888645637224
849,BBRTP,2.889051110182957
849,BGETP,3.2417474805054654
849,BLATP,2.6190511101829568
849,BLGTP,2.8800108677136977
849,BLMTP,2.80738444351629
849,CZATP,2.8802219260032196
849,CZMTP,2.8385552593365526
849,CZPTP,2.8802219260032196
849,GAKTP,2.535988420461961
849,GBCTP,2.9266299554130715
849,GBOTP,2.790178109253276
849,GESTP,2.6772957009364085
849,GFMTP,2.4645272874754065
849,GGOTP,3.124213061779767
849,GHBTP,2.3524124441838348
849,GHGTP,2.6469114183238798
849,GHOTP,2.685278161232194
849,GHSTP,2.666844634817294
849,GJETP,3.0448933053434883
849,GKITP,2.734154497884165
849,GKLTP,2.6901781092532757
849,GLPTP,2.506579172438095
849,GMBTP,2.387320766403927
849,GMHTP,2.5224248467862447
849,GMLTP,2.6840915134529117
849,GMNTP,2.7065028807484444
849,GMZTP,2.65286062080874
849,GNBTP,2.18666666666667
849,GRBTP,3.1207581801195747
849,GROTP,3.029324693187527
849,GTUTP,2.5570453863449876
849,GWZTP,3.19166666666667
849,HBSTP,3.026909453141224
849,NGRTP,2.8022072056330183
849,NLBTP,3.025453136666594
849,NRDTP,2.6904531366665942
849,SLOTP,2.8504901230138424
1091,AGATP,3.139915911072298
1091,AIBTP,2.7049586857416665
1091,AWGTP,3.3628660084425386
1091,BANTP,2.941041013175064
1091,BBRTP,3.118385374331715
1091,BGETP,3.477516101822577
1091,BLATP,2.8483853743317145
1091,BLGTP,3.1199900259610107
1091,BLMTP,3.036718707665048
1091,CZATP,3.325607390370492
1091,CZMTP,3.283940723703825
1091,CZPTP,3.325607390370492
1091,GAKTP,2.762393931829462
1091,GBCTP,3.048170220911488
1091,GBOTP,3.006862957824339
1091,GESTP,2.870149895738322
1091,GFMTP,2.756003811904363
1091,GGOTP,3.249343884187942
1091,GHBTP,2.7020445777453714
1091,GHGTP,2.7237412931516225
1091,GHOTP,2.7703565159752697
1091,GHSTP,3.00662415430582
1091,GJETP,3.12
1091,GKITP,2.8097903731236675
1091,GKLTP,2.9068629578243392
1091,GLPTP,2.628464285769523
1091,GMBTP,2.4700818383279683
1091,GMHTP,3.0019300534305042
1091,GMLTP,3.1635967200971713
1091,GMNTP,2.8405972732692635
1091,GMZTP,2.9443371452376956
1091,GNBTP,2.671559972010159
1091,GRBTP,3.6002633867638343
1091,GROTP,3.111103792158187
1091,GTUTP,2.9872961105311218
1091,GWZTP,3.6765599720101587
1091,HBSTP,3.3998181863694095
1091,NGRTP,2.9242545045364055
1091,NLBTP,3.210200737421882
1091,NRDTP,2.875200737421882
1091,SLOTP,3.3107137747107567
605,AGATP,2.226391800517427
605,AIBTP,1.6381238472162196
605,AWGTP,2.5267618778688026
605,BANTP,1.8513904977647169
605,BBRTP,2.008206160403202
605,BGETP,2.3531400220193754
605,BLATP,1.7382061604032022
605,BLGTP,1.998614649066754
605,BLMTP,1.9265394937365352
605,CZATP,2.382828220029456
605,CZMTP,2.341161553362789
605,CZPTP,2.382828220029456
605,GAKTP,1.6700013766208022
605,GBCTP,2.395206016120036
605,GBOTP,1.9476629069146933
605,GESTP,1.844606952903097
605,GFMTP,1.632561220296251
605,GGOTP,2.4260383074003795
605,GHBTP,1.4483333333333328
605,GHGTP,1.9833082299541704
605,GHOTP,2.0102924245940823
605,GHSTP,1.7650354024214083
605,GJETP,2.467044577745364
605,GKITP,2.073813104070404
605,GKLTP,1.8476629069146933
605,GLPTP,1.9730457055825654
605,GMBTP,1.8059577687956359
605,GMHTP,2.013885518953256
605,GMLTP,2.1755521856199227
605,GMNTP,1.9381603907279699
605,GMZTP,1.820894553629584
605,GNBTP,1.7440791108504978
605,GRBTP,2.612218852286586
605,GROTP,2.4305508177049098
605,GTUTP,1.8074647027311461
605,GWZTP,2.7490791108504977
605,HBSTP,2.5758678216603466
605,NGRTP,2.025974472731544
605,NLBTP,2.1738360205501666
605,NRDTP,1.8388360205501664
605,SLOTP,2.3380367261309005
71,AGATP,2.6891201188777174
71,AIBTP,2.0987807377477656
71,AWGTP,2.969700683644944
71,BANTP,1.458333333333333
71,BBRTP,1.6765153935141879
71,BGETP,2.004269103814279
71,BLATP,1.4065153935141879
71,BLGTP,1.8331723672665596
71,BLMTP,1.5948487268475209
71,CZATP,2.84908662207354
71,CZMTP,2.807419955406873
71,CZPTP,2.84908662207354
71,GAKTP,1.5870859919385094
71,GBCTP,2.631691862854934
71,GBOTP,1.9946205559106023
71,GESTP,1.7871924772598757
71,GFMTP,1.986662744400304
71,GGOTP,2.6109682187972982
71,GHBTP,1.914723831098051
71,GHGTP,2.007672018852721
71,GHOTP,2.1022027857455554
71,GHSTP,2.029973560459999
71,GJETP,2.769374346508391
71,GKITP,2.0670774944714925
71,GKLTP,1.8946205559106026
71,GLPTP,2.258947070636901
71,GMBTP,2.0196471587551503
71,GMHTP,2.47803215947551
71,GMLTP,2.639698826142177
71,GMNTP,1.9063166473247715
71,GMZTP,2.1749960777336366
71,GNBTP,2.17968886456372
71,GRBTP,3.07636549280884
71,GROTP,2.531663280541669
71,GTUTP,2.2653714336424606
71,GWZTP,3.1846888645637197
71,HBSTP,3.0176027424730583
71,NGRTP,1.853522748231556
71,NLBTP,1.8210750870721395
71,NRDTP,1.4860750870721395
71,SLOTP,2.8042919990025745
500,AGATP,2.9134231605269294
500,AIBTP,2.411222183115118
500,AWGTP,3.152068944937479
500,BANTP,2.310585110150911
500,BBRTP,2.4964714079854353
500,BGETP,2.8539014409201044
500,BLATP,2.2264714079854353
500,BLGTP,2.51376780062028
500,BLMTP,2.4148047413187683
500,CZATP,3.0932111625334473
500,CZMTP,3.0515444958667803
500,CZPTP,3.0932111625334473
500,GAKTP,2.1541538639367026
500,GBCTP,2.7582635381462732
500,GBOTP,2.409383598775211
500,GESTP,2.2408566724921632
500,GFMTP,2.2984453864556347
500,GGOTP,2.743299782741032
500,GHBTP,2.269275461853916
500,GHGTP,2.221601524433491
500,GHOTP,2.2583129186497155
500,GHSTP,2.5155111302170075
500,GJETP,2.912640590284963
500,GKITP,2.3095648570800673
500,GKLTP,2.309383598775211
500,GLPTP,2.3864892070372887
500,GMBTP,2.145333616666181
500,GMHTP,2.7347978768190915
500,GMLTP,2.8964645434857585
500,GMNTP,2.195672580427348
500,GMZTP,2.486778719788968
500,GNBTP,2.402104643481833
500,GRBTP,3.3331312101524215
500,GROTP,2.7038913528637623
500,GTUTP,2.6142026528579327
500,GWZTP,3.407104643481833
500,HBSTP,3.1915958288597586
500,NGRTP,2.2901436617378064
500,NLBTP,2.5645711598006153
500,NRDTP,2.2295711598006154
500,SLOTP,3.065921727884108
135,AGATP,2.5450359868876045
135,AIBTP,1.9621549548023096
135,AWGTP,2.8243855185926634
135,BANTP,1.5536880886727245
135,BBRTP,1.7239937096367852
135,BGETP,2.0830201589106023
135,BLATP,1.4539937096367854
135,BLGTP,1.7408367559199276
135,BLMTP,1.6423270429701182
135,CZATP,2.7069509154302285
135,CZMTP,2.665284248763561
135,CZPTP,2.7069509154302285
135,GAKTP,1.441733172436838
135,GBCTP,2.509600496266938
135,GBOTP,1.851788385573983
135,GESTP,1.662871519086528
135,GFMTP,1.841765352139389
135,GGOTP,2.4800175831928772
135,GHBTP,1.774176141488208
135,GHGTP,1.9252026514776501
135,GHOTP,1.9952250003332102
135,GHSTP,1.9079610736731294
135,GJETP,2.6311798805495688
135,GKITP,1.997223583137112
135,GKLTP,1.7517883855739829
135,GLPTP,2.125978014745149
135,GMBTP,1.8965461778101351
135,GMHTP,2.334821341815413
135,GMLTP,2.49648800848208
135,GMNTP,1.811197345826253
135,GMZTP,2.030098685472722
135,GNBTP,2.0343620898352146
135,GRBTP,2.933154675148743
135,GROTP,2.437178231981776
135,GTUTP,2.1285128804755704
135,GWZTP,3.0393620898352145
135,HBSTP,2.8723819052379613
135,NGRTP,1.8195001778501496
135,NLBTP,1.874688604652413
135,NRDTP,1.5396886046524128
135,SLOTP,2.6634872923276482
461,AGATP,2.793927930055711
461,AIBTP,2.238170835142142
461,AWGTP,3.057595965629967
461,BANTP,1.9305258105932088
461,BBRTP,2.1140151402162375
461,BGETP,2.4719593915469344
461,BLATP,1.8440151402162375
461,BLGTP,2.1364714412811465
461,BLMTP,2.0323484735495705
461,CZATP,2.9636121435359826
461,CZMTP,2.9219454768693156
461,CZPTP,2.9636121435359826
461,GAKTP,1.7819023549621882
461,GBCTP,2.707429297328897
461,GBOTP,2.095389827445635
461,GESTP,1.8583333333333338
461,GFMTP,2.0982944651287223
461,GGOTP,2.682204345055596
461,GHBTP,2.051273619569764
461,GHGTP,2.1258899707866865
461,GHOTP,2.190823543055652
461,GHSTP,2.2299216921648357
461,GJETP,2.841816562404982
461,GKITP,2.2020795811536322
461,GKLTP,1.995389827445635
461,GLPTP,2.330125725919176
461,GMBTP,2.094523565264601
461,GMHTP,2.5911540372869966
461,GMLTP,2.752820703953663
461,GMNTP,2.0125504584108906
461,GMZTP,2.286627798462055
461,GNBTP,2.2756290342697385
461,GRBTP,3.1894873706203266
461,GROTP,2.6338456117243143
461,GTUTP,2.410404969610278
461,GWZTP,3.2806290342697384
461,HBSTP,3.1031871622011415
461,NGRTP,2.0567643562998774
461,NLBTP,2.207229459793579
461,NRDTP,1.872229459793579
461,SLOTP,2.9253625041912907
514,AGATP,2.5418034932010762
514,AIBTP,2.0107480858569073
514,AWGTP,2.792904311527111
514,BANTP,1.794781193162023
514,BBRTP,1.9811750124852856
514,BGETP,2.3382143044181225
514,BLATP,1.7111750124852856
514,BLGTP,2.002944108859417
514,BLMTP,1.8995083458186186
514,CZATP,2.7168691900367774
514,CZMTP,2.6752025233701104
514,CZPTP,2.7168691900367774
514,GAKTP,1.6450734274061434
514,GBCTP,2.416733696221577
514,GBOTP,1.9156001174958899
514,GESTP,1.7262823570366905
514,GFMTP,1.873343804847423
514,GGOTP,2.3969618869980582
514,GHBTP,1.8385272985813055
514,GHGTP,1.8455091955455654
514,GHOTP,1.9013139235816319
514,GHSTP,2.0513514240269517
514,GJETP,2.562838269921359
514,GKITP,1.9267090071682664
514,GKLTP,1.8156001174958898
514,GLPTP,2.044209205527438
514,GMBTP,1.8040268420572014
514,GMHTP,2.3489247151534256
514,GMLTP,2.5105913818200927
514,GMNTP,1.7453933186873325
514,GMZTP,2.061677138180756
514,GNBTP,2.0235510199030724
514,GRBTP,2.9472580484867557
514,GROTP,2.3463460253872617
514,GTUTP,2.194401502959199
514,GWZTP,3.0285510199030727
514,HBSTP,2.8357242370909077
514,NGRTP,1.8296340100388335
514,NLBTP,2.0540403159613874
514,NRDTP,1.7190403159613872
514,SLOTP,2.683624084444528
640,AGATP,3.164104263300713
640,AIBTP,2.571676757452391
640,AWGTP,3.4585120042731443
640,BANTP,2.530365899314927
640,BBRTP,2.6866982488254236
640,BGETP,3.0330573740991857
640,BLATP,2.4166982488254236
640,BLGTP,2.677122156261892
640,BLMTP,2.6050315821587566
640,CZATP,3.320907211782636
640,CZMTP,3.279240545115969
640,CZPTP,3.320907211782636
640,GAKTP,2.3537840746859686
640,GBCTP,3.248804946791823
640,GBOTP,2.655500580280643
640,GESTP,2.5486622888501755
640,GFMTP,2.4802928660351418
640,GGOTP,3.23035645628142
640,GHBTP,2.386513406335828
640,GHGTP,2.763011109017495
640,GHOTP,2.7990895086025662
640,GHSTP,2.54401622756148
640,GJETP,3.330508446950166
640,GKITP,2.849327387830765
640,GKLTP,2.5555005802806434
640,GLPTP,2.838224132825183
640,GMBTP,2.643604717640664
640,GMHTP,2.951752609227655
640,GMLTP,3.113419275894322
640,GMNTP,2.6759116509137666
640,GMZTP,2.6686261993684752
640,GNBTP,2.668815638758246
640,GRBTP,3.550085942560985
640,GROTP,3.2406244343359605
640,GTUTP,2.737964877854133
640,GWZTP,3.673815638758246
640,HBSTP,3.5077494457783622
640,NGRTP,2.7454583319924453
640,NLBTP,2.8578898253039977
640,NRDTP,2.5228898253039977
640,SLOTP,3.27561971568211
594,AGATP,3.300462472953901
594,AIBTP,2.815768534819492
594,AWGTP,3.534767160191266
594,BANTP,2.827634885463968
594,BBRTP,3.009962768616867
594,BGETP,3.3686571113911903
594,BLATP,2.739962768616867
594,BLGTP,3.019914697903931
594,BLMTP,2.9282961019502
594,CZATP,3.482127259848581
594,CZMTP,3.440460593181914
594,CZPTP,3.482127259848581
594,GAKTP,2.6599859797143406
594,GBCTP,3.157845078629907
594,GBOTP,2.907578117121548
594,GESTP,2.7555376783889334
594,GFMTP,2.737444322901348
594,GGOTP,3.125000000000003
594,GHBTP,2.7060383074003838
594,GHGTP,2.683397313511916
594,GHOTP,2.7098422559251927
594,GHSTP,2.9764831780586296
594,GJETP,3.294343884187939
594,GKITP,2.774312211016941
594,GKLTP,2.8075781171215484
594,GLPTP,2.773001248398529
594,GMBTP,2.5459109710477867
594,GMHTP,3.130975535105537
594,GMLTP,3.292642201772204
594,GMNTP,2.7179166721873718
594,GMZTP,2.925777656234681
594,GNBTP,2.795879728446434
594,GRBTP,3.729308868438867
594,GROTP,3.137505496205389
594,GTUTP,3.037059070248167
594,GWZTP,3.800879728446434
594,HBSTP,3.5735844590142056
594,NGRTP,2.807856506879414
594,NLBTP,3.0880399643422543
594,NRDTP,2.7530399643422543
594,SLOTP,3.4581130040387094
1030,AGATP,1.9684886138752886
1030,AIBTP,1.6897225828551479
1030,AWGTP,2.130668294620856
1030,BANTP,2.104780003679288
1030,BBRTP,2.2841184976840294
1030,BGETP,2.6432941536894754
1030,BLATP,2.0141184976840294
1030,BLGTP,2.287004735295915
1030,BLMTP,2.2024518310173624
1030,CZATP,2.1587540217863763
1030,CZMTP,2.1170873551197094
1030,CZPTP,2.1587540217863763
1030,GAKTP,1.9290055236281873
1030,GBCTP,1.8502877244629548
1030,GBOTP,2.173544363300012
1030,GESTP,2.0327159452795307
1030,GFMTP,1.9115737099216301
1030,GGOTP,2.4034410636735375
1030,GHBTP,1.8414667179380932
1030,GHGTP,1.740280224204736
1030,GHOTP,1.8549282852564095
1030,GHSTP,2.155442410412217
1030,GJETP,2.2871796128562347
1030,GKITP,1.7983503534038638
1030,GKLTP,2.0735443633000123
1030,GLPTP,1.5619579577983735
1030,GMBTP,1.4554564604399467
1030,GMHTP,1.9761701166179195
1030,GMLTP,2.1378367832845866
1030,GMNTP,1.9791982427170747
1030,GMZTP,2.099907043254963
1030,GNBTP,1.716250334435521
1030,GRBTP,2.5745034499512496
1030,GROTP,2.0165455738409435
1030,GTUTP,2.0840383013774275
1030,GWZTP,2.7212503344355214
1030,HBSTP,2.1374353544786064
1030,NGRTP,2.0398117259130344
1030,NLBTP,2.364655121130377
1030,NRDTP,2.029655121130377
1030,SLOTP,2.182610658671444
356,AGATP,2.700594596722377
356,AIBTP,2.1448375018088077
356,AWGTP,2.9642626322966326
356,BANTP,1.8371924772598747
356,BBRTP,2.0206818068829033
356,BGETP,2.3786260582136003
356,BLATP,1.7506818068829033
356,BLGTP,2.0431381079478124
356,BLMTP,1.9390151402162363
356,CZATP,2.8702788102026484
356,CZMTP,2.8286121435359814
356,CZPTP,2.8702788102026484
356,GAKTP,1.688569021628854
356,GBCTP,2.614095963995563
356,GBOTP,2.002056494112301
356,GESTP,1.7650000000000001
356,GFMTP,2.0049611317953877
356,GGOTP,2.5888710117222624
356,GHBTP,1.9579402862364301
356,GHGTP,2.032556637453353
356,GHOTP,2.097490209722318
356,GHSTP,2.136588358831502
356,GJETP,2.7484832290716477
356,GKITP,2.108746247820298
356,GKLTP,1.9020564941123008
356,GLPTP,2.236792392585842
356,GMBTP,2.0011902319312673
356,GMHTP,2.4978207039536624
356,GMLTP,2.6594873706203295
356,GMNTP,1.919217125077557
356,GMZTP,2.193294465128721
356,GNBTP,2.182295700936405
356,GRBTP,3.0961540372869925
356,GROTP,2.54051227839098
356,GTUTP,2.317071636276944
356,GWZTP,3.1872957009364047
356,HBSTP,3.009853828867808
356,NGRTP,1.9634310229665433
356,NLBTP,2.113896126460245
356,NRDTP,1.778896126460245
356,SLOTP,2.8320291708579566
