from_hospital,to_center,driving_time
903,GHGTP,5.7035
903,GHOTP,4.6735833333333305
903,GHSTP,0.5780000000000001
903,GJETP,4.179166666666669
903,GKITP,6.38633333333333
903,GKLTP,2.2241666666666693
903,GLPTP,4.971083333333331
903,GMBTP,5.3847499999999995
903,GMHTP,4.325083333333331
903,GMLTP,4.225916666666669
903,GMNTP,3.4849999999999994
903,GMZTP,1.4676666666666693
903,GNBTP,3.4694166666666693
903,GRBTP,3.98933333333333
903,GROTP,7.022416666666669
903,GTUTP,2.8404166666666693
903,GWZTP,2.7058333333333304
903,HBSTP,9.406666666666695
903,NGRTP,4.9045
903,NLBTP,4.63108333333333
903,NRDTP,4.197583333333331
903,SLOTP,7.96025
909,AGATP,7.293
909,AIBTP,5.251583333333331
909,AWGTP,7.20516666666667
909,BANTP,3.1690833333333304
909,BBRTP,3.1095833333333305
909,BGETP,3.4056666666666695
909,BLATP,2.80925
909,BLGTP,2.3899166666666694
909,BLMTP,2.9424166666666696
909,CZATP,9.012833333333305
909,CZMTP,8.97175
909,CZPTP,9.012833333333305
909,GAKTP,2.4905
909,GBCTP,6.078916666666669
909,GBOTP,2.1349166666666695
909,GESTP,2.8899999999999997
909,GFMTP,1.6716666666666693
909,GGOTP,3.5813333333333306
909,GHBTP,1.3911666666666695
909,GHGTP,5.802666666666669
909,GHOTP,4.724583333333331
909,GHSTP,0.45333333333333303
909,GJETP,4.048833333333331
909,GKITP,6.4855
909,GKLTP,2.32333333333333
909,GLPTP,4.84075
909,GMBTP,5.254416666666669
909,GMHTP,4.199
909,GMLTP,4.10125
909,GMNTP,3.5841666666666696
909,GMZTP,1.3373333333333304
909,GNBTP,3.3390833333333307
909,GRBTP,3.859
909,GROTP,7.121583333333331
909,GTUTP,2.71433333333333
909,GWZTP,2.5755
909,HBSTP,9.276333333333305
909,NGRTP,5.003666666666669
909,NLBTP,4.65516666666667
909,NRDTP,4.223083333333331
909,SLOTP,7.834166666666669
711,AGATP,5.661
711,AIBTP,3.7655
711,AWGTP,5.57316666666667
711,BANTP,4.6834999999999996
711,BBRTP,4.81525
711,BGETP,5.111333333333331
711,BLATP,4.54466666666667
711,BLGTP,3.966666666666669
711,BLMTP,4.41433333333333
711,CZATP,7.379416666666669
711,CZMTP,7.338333333333329
711,CZPTP,7.379416666666669
711,GAKTP,3.3716666666666693
711,GBCTP,4.62258333333333
711,GBOTP,2.6959166666666694
711,GESTP,3.25833333333333
711,GFMTP,1.3104166666666694
711,GGOTP,2.7341666666666695
711,GHBTP,1.2948333333333306
711,GHGTP,5.20625
711,GHOTP,3.8774166666666696
711,GHSTP,2.2199166666666694
711,GJETP,2.632166666666669
711,GKITP,5.97408333333333
711,GKLTP,2.8645
711,GLPTP,3.3844166666666693
711,GMBTP,3.88875
711,GMHTP,2.6959166666666694
711,GMLTP,2.6378333333333304
711,GMNTP,3.7414166666666695
711,GMZTP,1.5484166666666694
711,GNBTP,1.3656666666666695
711,GRBTP,2.2255833333333306
711,GROTP,6.170999999999999
711,GTUTP,1.6461666666666694
711,GWZTP,0.6020833333333331
711,HBSTP,7.64291666666667
711,NGRTP,5.3054166666666696
711,NLBTP,5.30258333333333
711,NRDTP,5.28275
711,SLOTP,6.3325
960,AGATP,7.383666666666668
960,AIBTP,6.36083333333333
960,AWGTP,5.760166666666669
960,BANTP,6.992666666666669
960,BBRTP,7.42758333333333
960,BGETP,7.446
960,BLATP,7.171166666666669
960,BLGTP,6.705083333333331
960,BLMTP,7.025250000000001
960,CZATP,9.0695
960,CZMTP,9.028416666666695
960,CZPTP,9.0695
960,GAKTP,6.11433333333333
960,GBCTP,1.4209166666666695
960,GBOTP,5.899
960,GESTP,5.141083333333331
960,GFMTP,4.894583333333331
960,GGOTP,3.7994999999999997
960,GHBTP,5.425833333333331
960,GHGTP,3.8335
960,GHOTP,3.1577499999999996
960,GHSTP,6.093083333333331
960,GJETP,2.5542499999999997
960,GKITP,4.56733333333333
960,GKLTP,5.67375
960,GLPTP,2.0895833333333305
960,GMBTP,2.2425833333333305
960,GMHTP,4.8336666666666694
960,GMLTP,4.990916666666669
960,GMNTP,4.706166666666669
960,GMZTP,5.141083333333331
960,GNBTP,3.6620833333333302
960,GRBTP,3.9383333333333304
960,GROTP,3.2965833333333303
960,GTUTP,5.77716666666667
960,GWZTP,4.082833333333331
960,HBSTP,7.11025
960,NGRTP,5.6411666666666695
960,NLBTP,6.9940833333333305
960,NRDTP,6.979916666666669
960,SLOTP,8.47025
1049,AGATP,6.26875
1049,AIBTP,5.012166666666669
1049,AWGTP,5.787083333333331
1049,BANTP,5.568916666666669
1049,BBRTP,5.87208333333333
1049,BGETP,6.02225
1049,BLATP,5.6015
1049,BLGTP,5.118416666666669
1049,BLMTP,5.455583333333331
1049,CZATP,7.98716666666667
1049,CZMTP,7.94608333333333
1049,CZPTP,7.98716666666667
1049,GAKTP,4.527666666666669
1049,GBCTP,1.8119166666666693
1049,GBOTP,4.29533333333333
1049,GESTP,3.613916666666669
1049,GFMTP,3.1959999999999997
1049,GGOTP,1.6688333333333305
1049,GHBTP,3.7683333333333304
1049,GHGTP,3.4552500000000004
1049,GHOTP,2.1646666666666694
1049,GHSTP,4.393083333333331
1049,GJETP,0.9151666666666695
1049,GKITP,4.223083333333331
1049,GKLTP,4.0870833333333305
1049,GLPTP,0.621916666666667
1049,GMBTP,1.1149166666666694
1049,GMHTP,3.4849999999999994
1049,GMLTP,3.64225
1049,GMNTP,3.5572499999999994
1049,GMZTP,3.4425
1049,GNBTP,2.313416666666669
1049,GRBTP,2.8219999999999996
1049,GROTP,3.3603333333333305
1049,GTUTP,4.4285
1049,GWZTP,2.70725
1049,HBSTP,7.137166666666669
1049,NGRTP,4.6480833333333305
1049,NLBTP,5.60433333333333
1049,NRDTP,5.58308333333333
1049,SLOTP,7.12016666666667
1220,AGATP,9.189916666666694
1220,AIBTP,7.45733333333333
1220,AWGTP,9.102083333333304
1220,BANTP,1.0780833333333304
1220,BBRTP,1.513
1220,BGETP,1.5314166666666695
1220,BLATP,1.3826666666666696
1220,BLGTP,1.5399166666666695
1220,BLMTP,1.3543333333333305
1220,CZATP,10.908333333333305
1220,CZMTP,10.868666666666696
1220,CZPTP,10.908333333333305
1220,GAKTP,1.2480833333333303
1220,GBCTP,5.50233333333333
1220,GBOTP,1.8643333333333303
1220,GESTP,1.2820833333333304
1220,GFMTP,3.16625
1220,GGOTP,3.5345833333333303
1220,GHBTP,3.60825
1220,GHGTP,4.24433333333333
1220,GHOTP,3.3419166666666698
1220,GHSTP,3.639416666666669
1220,GJETP,4.8039166666666695
1220,GKITP,4.92575
1220,GKLTP,1.5115833333333304
1220,GLPTP,5.12975
1220,GMBTP,4.37608333333333
1220,GMHTP,6.322583333333331
1220,GMLTP,6.30558333333333
1220,GMNTP,2.0173333333333305
1220,GMZTP,3.0741666666666694
1220,GNBTP,4.84925
1220,GRBTP,5.7559166666666695
1220,GROTP,5.561833333333331
1220,GTUTP,4.920083333333331
1220,GWZTP,4.08425
1220,HBSTP,11.17325
1220,NGRTP,2.7554166666666693
1220,NLBTP,1.5498333333333303
1220,NRDTP,1.3061666666666694
1220,SLOTP,9.959166666666695
1320,AGATP,1.2466666666666695
1320,AIBTP,4.9555
1320,AWGTP,2.856
1320,BANTP,10.60375
1320,BBRTP,10.7355
1320,BGETP,11.031583333333305
1320,BLATP,10.464916666666694
1320,BLGTP,9.886916666666695
1320,BLMTP,10.334583333333304
1320,CZATP,1.49175
1320,CZMTP,1.4520833333333305
1320,CZPTP,1.49175
1320,GAKTP,9.291916666666696
1320,GBCTP,8.57225
1320,GBOTP,8.616166666666695
1320,GESTP,9.178583333333306
1320,GFMTP,7.230666666666669
1320,GGOTP,8.21241666666667
1320,GHBTP,7.045083333333331
1320,GHGTP,10.345916666666696
1320,GHOTP,9.053916666666694
1320,GHSTP,7.970166666666669
1320,GJETP,6.86941666666667
1320,GKITP,11.11375
1320,GKLTP,8.78475
1320,GLPTP,7.33266666666667
1320,GMBTP,8.004166666666668
1320,GMHTP,4.421416666666669
1320,GMLTP,4.585749999999999
1320,GMNTP,9.35
1320,GMZTP,7.46866666666667
1320,GNBTP,5.44708333333333
1320,GRBTP,4.53758333333333
1320,GROTP,10.120666666666695
1320,GTUTP,6.52516666666667
1320,GWZTP,6.30133333333333
1320,HBSTP,3.4708333333333306
1320,NGRTP,10.783666666666694
1320,NLBTP,11.222833333333304
1320,NRDTP,11.203
1320,SLOTP,0.776333333333333
129,AGATP,10.43375
129,AIBTP,8.624666666666695
129,AWGTP,10.345916666666696
129,BANTP,1.1418333333333304
129,BBRTP,0.9916666666666696
129,BGETP,0.53125
129,BLATP,1.0936666666666695
129,BLGTP,1.9323333333333303
129,BLMTP,1.2537500000000001
129,CZATP,12.152166666666695
129,CZMTP,12.112499999999999
129,CZPTP,12.152166666666695
129,GAKTP,2.3389166666666696
129,GBCTP,7.14141666666667
129,GBOTP,3.0968333333333304
129,GESTP,2.9211666666666694
129,GFMTP,4.41008333333333
129,GGOTP,5.173666666666669
129,GHBTP,4.7685
129,GHGTP,5.88341666666667
129,GHOTP,4.981
129,GHSTP,3.8249999999999997
129,GJETP,6.338166666666669
129,GKITP,6.56483333333333
129,GKLTP,2.8715833333333305
129,GLPTP,6.768833333333331
129,GMBTP,6.015166666666669
129,GMHTP,7.56641666666667
129,GMLTP,7.4743333333333295
129,GMNTP,3.6564166666666695
129,GMZTP,4.320833333333331
129,GNBTP,6.093083333333331
129,GRBTP,6.99975
129,GROTP,7.200916666666669
129,GTUTP,6.087416666666669
129,GWZTP,5.32808333333333
129,HBSTP,12.417083333333306
129,NGRTP,4.296749999999999
129,NLBTP,2.5358333333333305
129,NRDTP,2.1037500000000002
129,SLOTP,11.203
140,AGATP,9.50725
140,AIBTP,7.6754999999999995
140,AWGTP,9.419416666666695
140,BANTP,1.0653333333333306
140,BBRTP,0.629
140,BGETP,1.0752499999999998
140,BLATP,0.708333333333333
140,BLGTP,0.9831666666666695
140,BLMTP,0.8627499999999999
140,CZATP,11.225666666666696
140,CZMTP,11.184583333333304
140,CZPTP,11.225666666666696
140,GAKTP,1.5087499999999998
140,GBCTP,6.5379166666666695
140,GBOTP,2.1689166666666693
140,GESTP,2.3516666666666697
140,GFMTP,3.4835833333333306
140,GGOTP,4.41575
140,GHBTP,3.82075
140,GHGTP,5.40883333333333
140,GHOTP,4.37891666666667
140,GHSTP,2.8772499999999996
140,GJETP,5.411666666666669
140,GKITP,6.0916666666666694
140,GKLTP,1.9450833333333304
140,GLPTP,6.01233333333333
140,GMBTP,5.411666666666669
140,GMHTP,6.6229166666666694
140,GMLTP,6.52516666666667
140,GMNTP,3.1889166666666693
140,GMZTP,3.3943333333333303
140,GNBTP,5.16516666666667
140,GRBTP,6.07325
140,GROTP,6.726333333333331
140,GTUTP,5.1396666666666695
140,GWZTP,4.40158333333333
140,HBSTP,11.489166666666694
140,NGRTP,4.31375
140,NLBTP,2.5542499999999997
140,NRDTP,2.12075
140,SLOTP,10.258083333333305
157,AGATP,8.681333333333304
157,AIBTP,6.951583333333329
157,AWGTP,8.593499999999999
157,BANTP,1.2055833333333303
157,BBRTP,1.1673333333333304
157,BGETP,1.4634166666666695
157,BLATP,0.8967499999999999
157,BLGTP,0.255
157,BLMTP,0.7947500000000001
157,CZATP,10.39975
157,CZMTP,10.360083333333305
157,CZPTP,10.39975
157,GAKTP,0.68425
157,GBCTP,5.71341666666667
157,GBOTP,1.3444166666666695
157,GESTP,1.5271666666666694
157,GFMTP,2.6576666666666693
157,GGOTP,3.5912499999999996
157,GHBTP,3.1025
157,GHGTP,4.582916666666669
157,GHOTP,3.5529999999999995
157,GHSTP,2.5230833333333305
157,GJETP,4.585749999999999
157,GKITP,5.26575
157,GKLTP,1.1191666666666695
157,GLPTP,5.18641666666667
157,GMBTP,4.587166666666669
157,GMHTP,5.814
157,GMLTP,5.80125
157,GMNTP,2.3644166666666693
157,GMZTP,2.5684166666666695
157,GNBTP,4.340666666666669
157,GRBTP,5.247333333333331
157,GROTP,5.901833333333331
157,GTUTP,4.41433333333333
157,GWZTP,3.575666666666669
157,HBSTP,10.664666666666696
157,NGRTP,3.6493333333333307
157,NLBTP,2.52025
157,NRDTP,2.08675
157,SLOTP,9.450583333333306
151,AGATP,9.219666666666694
151,AIBTP,7.2646666666666695
151,AWGTP,9.131833333333304
151,BANTP,0.9845833333333306
151,BBRTP,0.9250833333333305
151,BGETP,1.2211666666666696
151,BLATP,0.62475
151,BLGTP,0.695583333333333
151,BLMTP,0.7565
151,CZATP,10.938083333333305
151,CZMTP,10.898416666666694
151,CZPTP,10.938083333333305
151,GAKTP,1.2211666666666696
151,GBCTP,6.25033333333333
151,GBOTP,1.8813333333333302
151,GESTP,2.0655
151,GFMTP,3.1959999999999997
151,GGOTP,4.12816666666667
151,GHBTP,3.4084999999999996
151,GHGTP,5.12125
151,GHOTP,4.09133333333333
151,GHSTP,2.465
151,GJETP,5.12408333333333
151,GKITP,5.80408333333333
151,GKLTP,1.6575
151,GLPTP,5.72475
151,GMBTP,5.1255
151,GMHTP,6.2120833333333305
151,GMLTP,6.11433333333333
151,GMNTP,2.9013333333333304
151,GMZTP,3.10675
151,GNBTP,4.87758333333333
151,GRBTP,5.785666666666669
151,GROTP,6.43875
151,GTUTP,4.727416666666669
151,GWZTP,4.114
151,HBSTP,11.201583333333305
151,NGRTP,4.1876666666666695
151,NLBTP,2.4706666666666695
151,NRDTP,2.0385833333333303
151,SLOTP,9.84725
130,AGATP,10.209916666666695
130,AIBTP,8.378166666666669
130,AWGTP,10.122083333333304
130,BANTP,1.3274166666666696
130,BBRTP,0.8910833333333305
130,BGETP,0.7621666666666669
130,BLATP,1.0993333333333304
130,BLGTP,1.6858333333333304
130,BLMTP,1.2721666666666693
130,CZATP,11.928333333333304
130,CZMTP,11.88725
130,CZPTP,11.928333333333304
130,GAKTP,2.2114166666666697
130,GBCTP,7.240583333333331
130,GBOTP,2.8715833333333305
130,GESTP,3.0543333333333305
130,GFMTP,4.186249999999999
130,GGOTP,5.118416666666669
130,GHBTP,4.522
130,GHGTP,6.1115
130,GHOTP,5.08158333333333
130,GHSTP,3.5785
130,GJETP,6.11433333333333
130,GKITP,6.792916666666669
130,GKLTP,2.6477500000000003
130,GLPTP,6.715
130,GMBTP,6.11433333333333
130,GMHTP,7.325583333333331
130,GMLTP,7.22783333333333
130,GMNTP,3.88733333333333
130,GMZTP,4.097
130,GNBTP,5.86783333333333
130,GRBTP,6.7745
130,GROTP,7.429
130,GTUTP,5.842333333333331
130,GWZTP,5.1042499999999995
130,HBSTP,12.191833333333305
130,NGRTP,4.527666666666669
130,NLBTP,2.7681666666666693
130,NRDTP,2.3346666666666698
130,SLOTP,10.960749999999999
141,AGATP,9.510083333333306
141,AIBTP,7.67975
141,AWGTP,9.423666666666694
141,BANTP,1.0469166666666694
141,BBRTP,0.612
141,BGETP,1.0568333333333306
141,BLATP,0.689916666666667
141,BLGTP,0.9874166666666694
141,BLMTP,0.844333333333333
141,CZATP,11.229916666666695
141,CZMTP,11.188833333333305
141,CZPTP,11.229916666666695
141,GAKTP,1.513
141,GBCTP,6.542166666666669
141,GBOTP,2.1731666666666696
141,GESTP,2.3559166666666695
141,GFMTP,3.4878333333333305
141,GGOTP,4.42
141,GHBTP,3.823583333333331
141,GHGTP,5.41308333333333
141,GHOTP,4.38175
141,GHSTP,2.8800833333333307
141,GJETP,5.415916666666669
141,GKITP,6.0945
141,GKLTP,1.9493333333333303
141,GLPTP,6.01658333333333
141,GMBTP,5.415916666666669
141,GMHTP,6.627166666666669
141,GMLTP,6.52941666666667
141,GMNTP,3.193166666666669
141,GMZTP,3.39858333333333
141,GNBTP,5.169416666666669
141,GRBTP,6.07608333333333
141,GROTP,6.730583333333331
141,GTUTP,5.1425
141,GWZTP,4.40583333333333
141,HBSTP,11.493416666666695
141,NGRTP,4.29533333333333
141,NLBTP,2.5358333333333305
141,NRDTP,2.1037500000000002
141,SLOTP,10.262333333333306
170,AGATP,8.859833333333304
170,AIBTP,7.127249999999999
170,AWGTP,8.772
170,BANTP,1.3274166666666696
170,BBRTP,1.2679166666666695
170,BGETP,1.5654166666666693
170,BLATP,0.9973333333333305
170,BLGTP,0.00708333333333333
170,BLMTP,0.8967499999999999
170,CZATP,10.57825
170,CZMTP,10.538583333333305
170,CZPTP,10.57825
170,GAKTP,0.8613333333333305
170,GBCTP,5.89191666666667
170,GBOTP,1.5229166666666696
170,GESTP,1.7056666666666693
170,GFMTP,2.8361666666666694
170,GGOTP,3.7697499999999997
170,GHBTP,3.2795833333333304
170,GHGTP,4.761416666666669
170,GHOTP,3.7314999999999996
170,GHSTP,2.5896666666666692
170,GJETP,4.7642500000000005
170,GKITP,5.44425
170,GKLTP,1.2976666666666694
170,GLPTP,5.3649166666666694
170,GMBTP,4.76566666666667
170,GMHTP,5.9925
170,GMLTP,5.9769166666666695
170,GMNTP,2.5429166666666694
170,GMZTP,2.7455
170,GNBTP,4.51916666666667
170,GRBTP,5.425833333333331
170,GROTP,6.08033333333333
170,GTUTP,4.591416666666669
170,GWZTP,3.754166666666669
170,HBSTP,10.843166666666695
170,NGRTP,3.8278333333333308
170,NLBTP,2.7624999999999997
170,NRDTP,2.3304166666666695
170,SLOTP,9.629083333333304
920,AGATP,7.63158333333333
920,AIBTP,6.375
920,AWGTP,6.448666666666669
920,BANTP,6.199333333333331
920,BBRTP,6.6328333333333305
920,BGETP,6.65125
920,BLATP,6.377833333333331
920,BLGTP,5.91175
920,BLMTP,6.231916666666669
920,CZATP,9.35
920,CZMTP,9.310333333333304
920,CZPTP,9.35
920,GAKTP,5.321
920,GBCTP,0.287583333333333
920,GBOTP,5.10566666666667
920,GESTP,4.3477500000000004
920,GFMTP,4.6183333333333305
920,GGOTP,3.0061666666666698
920,GHBTP,5.19066666666667
920,GHGTP,2.7341666666666695
920,GHOTP,2.363
920,GHSTP,5.816833333333331
920,GJETP,2.278
920,GKITP,3.468
920,GKLTP,4.880416666666669
920,GLPTP,1.7254999999999998
920,GMBTP,1.44925
920,GMHTP,4.84783333333333
920,GMLTP,5.005083333333331
920,GMNTP,3.9128333333333303
920,GMZTP,4.864833333333331
920,GNBTP,3.67625
920,GRBTP,4.186249999999999
920,GROTP,2.19725
920,GTUTP,5.791333333333331
920,GWZTP,4.097
920,HBSTP,7.79875
920,NGRTP,4.84783333333333
920,NLBTP,6.20075
920,NRDTP,6.18658333333333
920,SLOTP,8.483
919,AGATP,8.05658333333333
919,AIBTP,6.8
919,AWGTP,6.628583333333331
919,BANTP,6.56483333333333
919,BBRTP,6.99975
919,BGETP,7.018166666666668
919,BLATP,6.7433333333333305
919,BLGTP,6.2772499999999996
919,BLMTP,6.598833333333331
919,CZATP,9.775
919,CZMTP,9.733916666666694
919,CZPTP,9.775
919,GAKTP,5.6865000000000006
919,GBCTP,0.42641666666666694
919,GBOTP,5.47116666666667
919,GESTP,4.7132499999999995
919,GFMTP,5.04191666666667
919,GGOTP,3.3730833333333305
919,GHBTP,5.6156666666666695
919,GHGTP,2.6236666666666695
919,GHOTP,2.729916666666669
919,GHSTP,6.24041666666667
919,GJETP,2.703
919,GKITP,3.3575
919,GKLTP,5.24591666666667
919,GLPTP,2.149083333333331
919,GMBTP,1.8147499999999999
919,GMHTP,5.27283333333333
919,GMLTP,5.4300833333333305
919,GMNTP,4.27833333333333
919,GMZTP,5.288416666666669
919,GNBTP,4.10125
919,GRBTP,4.609833333333331
919,GROTP,2.08675
919,GTUTP,6.21633333333333
919,GWZTP,4.522
919,HBSTP,7.97866666666667
919,NGRTP,5.0405
919,NLBTP,6.567666666666669
919,NRDTP,6.5535
919,SLOTP,8.908
921,AGATP,7.661333333333331
921,AIBTP,6.40475
921,AWGTP,6.58183333333333
921,BANTP,6.22766666666667
921,BBRTP,6.66258333333333
921,BGETP,6.681
921,BLATP,6.406166666666669
921,BLGTP,5.94008333333333
921,BLMTP,6.261666666666669
921,CZATP,9.37975
921,CZMTP,9.338666666666695
921,CZPTP,9.37975
921,GAKTP,5.34933333333333
921,GBCTP,0.031166666666666697
921,GBOTP,5.1339999999999995
921,GESTP,4.37608333333333
921,GFMTP,4.64666666666667
921,GGOTP,3.0359166666666693
921,GHBTP,5.22041666666667
921,GHGTP,2.5443333333333307
921,GHOTP,2.39275
921,GHSTP,5.845166666666669
921,GJETP,2.30775
921,GKITP,3.2795833333333304
921,GKLTP,4.90875
921,GLPTP,1.7538333333333305
921,GMBTP,1.4775833333333304
921,GMHTP,4.87758333333333
921,GMLTP,5.034833333333331
921,GMNTP,3.94116666666667
921,GMZTP,4.893166666666669
921,GNBTP,3.706
921,GRBTP,4.214583333333331
921,GROTP,2.0074166666666695
921,GTUTP,5.8210833333333305
921,GWZTP,4.12675
921,HBSTP,7.93191666666667
921,NGRTP,4.876166666666669
921,NLBTP,6.2305
921,NRDTP,6.21633333333333
921,SLOTP,8.51275
131,AGATP,8.70825
131,AIBTP,6.9785
131,AWGTP,8.620416666666694
131,BANTP,1.3500833333333304
131,BBRTP,1.2905833333333305
131,BGETP,1.5866666666666696
131,BLATP,1.02
131,BLGTP,0.20825
131,BLMTP,0.918
131,CZATP,10.428083333333305
131,CZMTP,10.387
131,CZPTP,10.428083333333305
131,GAKTP,0.711166666666667
131,GBCTP,5.74033333333333
131,GBOTP,1.3713333333333304
131,GESTP,1.5540833333333306
131,GFMTP,2.686
131,GGOTP,3.61816666666667
131,GHBTP,3.1308333333333302
131,GHGTP,4.61125
131,GHOTP,3.579916666666669
131,GHSTP,2.55
131,GJETP,4.614083333333331
131,GKITP,5.292666666666669
131,GKLTP,1.1475
131,GLPTP,5.2147499999999996
131,GMBTP,4.614083333333331
131,GMHTP,5.842333333333331
131,GMLTP,5.828166666666669
131,GMNTP,2.39133333333333
131,GMZTP,2.59675
131,GNBTP,4.3675833333333305
131,GRBTP,5.27425
131,GROTP,5.92875
131,GTUTP,4.442666666666669
131,GWZTP,3.604
131,HBSTP,10.691583333333304
131,NGRTP,3.67625
131,NLBTP,2.71575
131,NRDTP,2.28225
131,SLOTP,9.477500000000001
142,AGATP,9.8175
142,AIBTP,7.7704166666666685
142,AWGTP,9.729666666666693
142,BANTP,1.7495833333333304
142,BBRTP,1.3132499999999998
142,BGETP,1.7594999999999998
142,BLATP,1.3925833333333306
142,BLGTP,1.5370833333333305
142,BLMTP,1.547
142,CZATP,11.535916666666694
142,CZMTP,11.494833333333304
142,CZPTP,11.535916666666694
142,GAKTP,2.1193333333333304
142,GBCTP,7.1485
142,GBOTP,2.7795
142,GESTP,2.9636666666666693
142,GFMTP,4.094166666666669
142,GGOTP,5.026333333333331
142,GHBTP,3.9142500000000005
142,GHGTP,6.019416666666669
142,GHOTP,4.9895
142,GHSTP,2.9707500000000002
142,GJETP,6.02225
142,GKITP,6.702249999999999
142,GKLTP,2.5556666666666694
142,GLPTP,6.6229166666666694
142,GMBTP,6.023666666666669
142,GMHTP,6.71783333333333
142,GMLTP,6.620083333333331
142,GMNTP,3.7994999999999997
142,GMZTP,3.8618333333333306
142,GNBTP,5.7757499999999995
142,GRBTP,6.3835
142,GROTP,7.336916666666669
142,GTUTP,5.233166666666669
142,GWZTP,5.012166666666669
142,HBSTP,11.799416666666694
142,NGRTP,4.998
142,NLBTP,3.2385
142,NRDTP,2.8049999999999997
142,SLOTP,10.353
810,AGATP,3.81933333333333
810,AIBTP,1.6206666666666696
810,AWGTP,3.7329166666666693
810,BANTP,6.797166666666669
810,BBRTP,6.92891666666667
810,BGETP,7.225
810,BLATP,6.6583333333333306
810,BLGTP,6.015166666666669
810,BLMTP,6.528
810,CZATP,5.16375
810,CZMTP,5.122666666666669
810,CZPTP,5.16375
810,GAKTP,5.483916666666669
810,GBCTP,4.90025
810,GBOTP,4.87758333333333
810,GESTP,5.44
810,GFMTP,3.4935
810,GGOTP,4.473833333333331
810,GHBTP,2.9820833333333305
810,GHGTP,6.67391666666667
810,GHOTP,5.381916666666669
810,GHSTP,3.893
810,GJETP,3.1974166666666695
810,GKITP,7.441750000000001
810,GKLTP,5.04616666666667
810,GLPTP,3.6606666666666694
810,GMBTP,4.332166666666669
810,GMHTP,0.0935
810,GMLTP,0.24224999999999997
810,GMNTP,5.61283333333333
810,GMZTP,3.655
810,GNBTP,1.7099166666666692
810,GRBTP,1.1489166666666695
810,GROTP,6.448666666666669
810,GTUTP,2.2355
810,GWZTP,2.5641666666666696
810,HBSTP,5.802666666666669
810,NGRTP,7.045083333333331
810,NLBTP,7.48566666666667
810,NRDTP,7.464416666666669
810,SLOTP,3.8363333333333305
778,AGATP,3.86325
778,AIBTP,1.5895000000000001
778,AWGTP,3.78675
778,BANTP,6.849583333333331
778,BBRTP,6.98133333333333
778,BGETP,7.278833333333331
778,BLATP,6.710749999999999
778,BLGTP,6.069
778,BLMTP,6.580416666666669
778,CZATP,5.1339999999999995
778,CZMTP,5.092916666666669
778,CZPTP,5.1339999999999995
778,GAKTP,5.53775
778,GBCTP,4.975333333333331
778,GBOTP,4.93425
778,GESTP,5.49808333333333
778,GFMTP,3.55016666666667
778,GGOTP,4.55033333333333
778,GHBTP,3.0359166666666693
778,GHGTP,6.7490000000000006
778,GHOTP,5.45841666666667
778,GHSTP,3.9468333333333305
778,GJETP,3.2739166666666697
778,GKITP,7.516833333333331
778,GKLTP,5.1042499999999995
778,GLPTP,3.7371666666666696
778,GMBTP,4.40866666666667
778,GMHTP,0.14875
778,GMLTP,0.22241666666666693
778,GMNTP,5.687916666666669
778,GMZTP,3.7074166666666692
778,GNBTP,1.7864166666666697
778,GRBTP,1.2254166666666695
778,GROTP,6.52375
778,GTUTP,2.2893333333333303
778,GWZTP,2.6165833333333306
778,HBSTP,5.8565
778,NGRTP,7.121583333333331
778,NLBTP,7.54233333333333
778,NRDTP,7.52108333333333
778,SLOTP,3.8065833333333305
723,AGATP,6.170999999999999
723,AIBTP,4.12816666666667
723,AWGTP,6.083166666666669
723,BANTP,4.0715
723,BBRTP,4.20183333333333
723,BGETP,4.499333333333331
723,BLATP,3.93125
723,BLGTP,3.2739166666666697
723,BLMTP,3.8009166666666694
723,CZATP,7.89083333333333
723,CZMTP,7.849749999999999
723,CZPTP,7.89083333333333
723,GAKTP,2.75825
723,GBCTP,5.2105
723,GBOTP,2.1094166666666694
723,GESTP,2.6718333333333306
723,GFMTP,0.808916666666667
723,GGOTP,2.7129166666666693
723,GHBTP,0.06091666666666669
723,GHGTP,5.185
723,GHOTP,3.856166666666669
723,GHSTP,1.1715833333333305
723,GJETP,3.180416666666669
723,GKITP,5.952833333333331
723,GKLTP,2.278
723,GLPTP,3.9723333333333306
723,GMBTP,4.386
723,GMHTP,3.0755833333333307
723,GMLTP,2.9764166666666694
723,GMNTP,3.303666666666669
723,GMZTP,0.8528333333333306
723,GNBTP,2.3105833333333305
723,GRBTP,2.737
723,GROTP,6.5025
723,GTUTP,1.5909166666666694
723,GWZTP,1.58525
723,HBSTP,8.15433333333333
723,NGRTP,4.7855
723,NLBTP,4.717499999999999
723,NRDTP,4.69625
723,SLOTP,6.710749999999999
137,AGATP,8.536833333333304
137,AIBTP,6.76175
137,AWGTP,8.449
137,BANTP,1.4648333333333305
137,BBRTP,1.4124166666666693
137,BGETP,1.7099166666666692
137,BLATP,1.1418333333333304
137,BLGTP,0.49158333333333304
137,BLMTP,1.04125
137,CZATP,10.255249999999998
137,CZMTP,10.215583333333305
137,CZPTP,10.255249999999998
137,GAKTP,0.538333333333333
137,GBCTP,5.568916666666669
137,GBOTP,1.1999166666666694
137,GESTP,1.3826666666666696
137,GFMTP,2.5131666666666694
137,GGOTP,3.4467499999999998
137,GHBTP,2.9140833333333305
137,GHGTP,4.43841666666667
